Date,Host,Service,Content
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:55:44] [PDV=003][VENDA][FINALIZADA] COO=5536 valor_total_cents=2104100 forma_pagamento=PIX nsu=887506 cupom_fiscal=OK"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:56:28] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120007003 endToEndId=E6087250400000000000000000007 valor_cents=2104100 status=CONCLUIDA"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:50:17] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=60872504 banco=Nubank"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:15:28] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120007003 tipo=DINAMICO valor_cents=2104100 expiracao_seg=300"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:18:17] [PDV=003][PIX] Iniciando transacao PIX valor=21041 chave=cpf:123.456.789-00 txid=PIX20260306120007003 nsu=887506"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:20:45] [PDV=003][VENDA][FINALIZADA] COO=5535 valor_total_cents=685100 forma_pagamento=PIX nsu=887505 cupom_fiscal=OK"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:57:31] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120006003 endToEndId=E0000020800000000000000000006 valor_cents=685100 status=CONCLUIDA"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:44:48] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:444.333.222-11 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=00000208 banco=C6Bank"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:23:27] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120006003 tipo=DINAMICO valor_cents=685100 expiracao_seg=300"
"2026-03-06T12:51:32.291Z","pdv-loja-003","bad-logs","[06/03/2026 12:33:24] [PDV=003][PIX] Iniciando transacao PIX valor=6851 chave=cpf:444.333.222-11 txid=PIX20260306120006003 nsu=887505"
"2026-03-06T12:51:32.291Z","pdv-loja-002","bad-logs","[06/03/2026 12:55:40] [PDV=002][VENDA][FINALIZADA] COO=5534 valor_total_cents=1976300 forma_pagamento=PIX nsu=887504 cupom_fiscal=OK"
"2026-03-06T12:51:32.291Z","pdv-loja-002","bad-logs","[06/03/2026 12:56:36] [PDV=002][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120005002 endToEndId=E6074694800000000000000000005 valor_cents=1976300 status=CONCLUIDA"
"2026-03-06T12:51:32.291Z","pdv-loja-002","bad-logs","[06/03/2026 12:59:36] [PDV=002][PIX][DICT] Consulta DICT chave=cpf:987.654.321-00 resultado=OK nome_beneficiario=LUCIA FERREIRA ispb=60746948 banco=Santander"
"2026-03-06T12:51:32.291Z","pdv-loja-002","bad-logs","[06/03/2026 12:51:42] [PDV=002][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120005002 tipo=DINAMICO valor_cents=1976300 expiracao_seg=600"
"2026-03-06T12:51:32.291Z","pdv-loja-002","bad-logs","[06/03/2026 12:45:17] [PDV=002][PIX] Iniciando transacao PIX valor=19763 chave=cpf:987.654.321-00 txid=PIX20260306120005002 nsu=887504"
"2026-03-06T12:51:31.260Z","pdv-loja-003","bad-logs","[06/03/2026 12:25:45] [PDV=003][VENDA][FINALIZADA] COO=5533 valor_total_cents=3978200 forma_pagamento=PIX nsu=887503 cupom_fiscal=OK"
"2026-03-06T12:51:31.260Z","pdv-loja-003","bad-logs","[06/03/2026 12:43:21] [PDV=003][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120004003 endToEndId=E9040088800000000000000000004 valor_cents=3978200 status=CONCLUIDA"
"2026-03-06T12:51:31.260Z","pdv-loja-003","bad-logs","[06/03/2026 12:39:53] [PDV=003][PIX][DICT] Consulta DICT chave=cpf:123.456.789-00 resultado=OK nome_beneficiario=ANA SOUZA ispb=90400888 banco=Nubank"
"2026-03-06T12:51:31.260Z","pdv-loja-003","bad-logs","[06/03/2026 12:21:27] [PDV=003][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120004003 tipo=DINAMICO valor_cents=3978200 expiracao_seg=600"
"2026-03-06T12:51:31.260Z","pdv-loja-003","bad-logs","[06/03/2026 12:18:26] [PDV=003][PIX] Iniciando transacao PIX valor=39782 chave=cpf:123.456.789-00 txid=PIX20260306120004003 nsu=887503"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:40:40] [PDV=001][VENDA][FINALIZADA] COO=5532 valor_total_cents=4123900 forma_pagamento=PIX nsu=887502 cupom_fiscal=OK"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:10:15] [PDV=001][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120003001 endToEndId=E0118152100000000000000000003 valor_cents=4123900 status=CONCLUIDA"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:55:42] [PDV=001][PIX][DICT] Consulta DICT chave=cpf:999.888.777-66 resultado=OK nome_beneficiario=PEDRO SANTOS ispb=01181521 banco=Nubank"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:29:25] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120003001 tipo=DINAMICO valor_cents=4123900 expiracao_seg=300"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:54:18] [PDV=001][PIX] Iniciando transacao PIX valor=41239 chave=cpf:999.888.777-66 txid=PIX20260306120003001 nsu=887502"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:17:13] [PDV=001][VENDA][FINALIZADA] COO=5531 valor_total_cents=1166400 forma_pagamento=PIX nsu=887501 cupom_fiscal=OK"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:24:10] [PDV=001][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120002001 endToEndId=E0118152100000000000000000002 valor_cents=1166400 status=CONCLUIDA"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:24:13] [PDV=001][PIX][DICT] Consulta DICT chave=cpf:666.555.444-33 resultado=OK nome_beneficiario=JOAO SILVA ispb=01181521 banco=BancoBrasil"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:19:48] [PDV=001][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120002001 tipo=DINAMICO valor_cents=1166400 expiracao_seg=600"
"2026-03-06T12:51:31.260Z","pdv-loja-001","bad-logs","[06/03/2026 12:58:33] [PDV=001][PIX] Iniciando transacao PIX valor=11664 chave=cpf:666.555.444-33 txid=PIX20260306120002001 nsu=887501"
"2026-03-06T12:51:31.260Z","pdv-loja-005","bad-logs","[06/03/2026 12:30:23] [PDV=005][VENDA][FINALIZADA] COO=5530 valor_total_cents=2593200 forma_pagamento=PIX nsu=887500 cupom_fiscal=OK"
"2026-03-06T12:51:31.260Z","pdv-loja-005","bad-logs","[06/03/2026 12:28:44] [PDV=005][PIX][PAGAMENTO] Confirmacao recebida txid=PIX20260306120001005 endToEndId=E6074694800000000000000000001 valor_cents=2593200 status=CONCLUIDA"
"2026-03-06T12:51:31.260Z","pdv-loja-005","bad-logs","[06/03/2026 12:56:18] [PDV=005][PIX][DICT] Consulta DICT chave=cpf:987.654.321-00 resultado=OK nome_beneficiario=JOAO SILVA ispb=60746948 banco=C6Bank"
"2026-03-06T12:51:31.260Z","pdv-loja-005","bad-logs","[06/03/2026 12:17:33] [PDV=005][PIX][QRCODE] QR Code gerado com sucesso txid=PIX20260306120001005 tipo=DINAMICO valor_cents=2593200 expiracao_seg=600"
"2026-03-06T12:51:31.260Z","pdv-loja-005","bad-logs","[06/03/2026 12:37:49] [PDV=005][PIX] Iniciando transacao PIX valor=25932 chave=cpf:987.654.321-00 txid=PIX20260306120001005 nsu=887500"
"2026-03-06T12:49:42.438Z","pdv-loja-001","bad-logs","test"
